dft_action,event_pair_key,system_id,formula,natoms,nsubs,nvacs,split,event_type,event_family,story_role,site_a,site_b,foundation_endpoint_label,finetuned_endpoint_label,transition_label,foundation_neb_status,finetuned_neb_status,foundation_ready_for_neb,finetuned_ready_for_neb,both_models_ready_for_neb,both_models_status_usable,foundation_forward_barrier_eV,finetuned_forward_barrier_eV,foundation_reverse_barrier_eV,finetuned_reverse_barrier_eV,strict_abs_forward_barrier_delta_eV,strict_abs_reverse_barrier_delta_eV,foundation_path_shape,finetuned_path_shape,foundation_notes,finetuned_notes,selection_score,score_story_weight,score_cost_penalty,selection_reason,finetuned_source_init_data,finetuned_source_final_relaxed_data,score_transition_severity,score_readiness_bonus,score_barrier_disagreement_term,score_kinetics_term,rank_within_action,rank_within_action_event_type,recommended_priority_tier
final_relax_only,P_P130N7_2dd91df6-6100-4305-adb3-79179704cffe__76__40,P_P130N7_2dd91df6-6100-4305-adb3-79179704cffe,P130N7,144,7,7,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,76,40,same_basin,different_basin,same_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,44.08,1.0,0.42,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,150,50,extended
final_relax_only,P_P130N7_2dd91df6-6100-4305-adb3-79179704cffe__122__20,P_P130N7_2dd91df6-6100-4305-adb3-79179704cffe,P130N7,144,7,7,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,122,20,same_basin,different_basin,same_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,44.08,1.0,0.42,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,151,51,extended
final_relax_only,P_P130N7_e236b37e-ec6c-4beb-a178-c706965a3988__66__102,P_P130N7_e236b37e-ec6c-4beb-a178-c706965a3988,P130N7,144,7,7,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,66,102,other_basin,different_basin,other_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,44.08,1.0,0.42,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,152,52,extended
final_relax_only,P_P130N8_4da67312-af60-4b2d-adf5-10c7bd23799c__45__81,P_P130N8_4da67312-af60-4b2d-adf5-10c7bd23799c,P130N8,144,8,6,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,45,81,other_basin,different_basin,other_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,44.08,1.0,0.42,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,153,53,extended
final_relax_only,P_P130N8_4da67312-af60-4b2d-adf5-10c7bd23799c__56__92,P_P130N8_4da67312-af60-4b2d-adf5-10c7bd23799c,P130N8,144,8,6,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,56,92,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,44.08,1.0,0.42,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,154,54,extended
final_relax_only,P_P130N9_743bf692-dea8-42fa-913e-e86dff2ca8a2__14__116,P_P130N9_743bf692-dea8-42fa-913e-e86dff2ca8a2,P130N9,144,9,5,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,14,116,other_basin,different_basin,other_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,44.08,1.0,0.42,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,155,55,extended
final_relax_only,P_P130N9_743bf692-dea8-42fa-913e-e86dff2ca8a2__70__106,P_P130N9_743bf692-dea8-42fa-913e-e86dff2ca8a2,P130N9,144,9,5,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,70,106,other_basin,different_basin,other_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,44.08,1.0,0.42,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,156,56,extended
final_relax_only,P_P130N9_743bf692-dea8-42fa-913e-e86dff2ca8a2__120__18,P_P130N9_743bf692-dea8-42fa-913e-e86dff2ca8a2,P130N9,144,9,5,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,120,18,other_basin,different_basin,other_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,44.08,1.0,0.42,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,157,57,extended
final_relax_only,P_P126N9_4857f4db-c231-4413-ae85-3ebc41741bcc__36__0,P_P126N9_4857f4db-c231-4413-ae85-3ebc41741bcc,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,36,0,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,158,78,extended
final_relax_only,P_P126N9_4857f4db-c231-4413-ae85-3ebc41741bcc__41__107,P_P126N9_4857f4db-c231-4413-ae85-3ebc41741bcc,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,41,107,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,159,79,extended
final_relax_only,P_P126N9_4857f4db-c231-4413-ae85-3ebc41741bcc__139__31,P_P126N9_4857f4db-c231-4413-ae85-3ebc41741bcc,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,139,31,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,160,80,extended
final_relax_only,P_P126N9_72625443-b1e7-46d4-ae25-d5d00e84ff62__3__111,P_P126N9_72625443-b1e7-46d4-ae25-d5d00e84ff62,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,3,111,other_basin,different_basin,other_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,161,81,extended
final_relax_only,P_P126N9_99e52c62-7004-4c8b-8dc2-23541285b4c4__36__0,P_P126N9_99e52c62-7004-4c8b-8dc2-23541285b4c4,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,36,0,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,162,82,extended
final_relax_only,P_P126N9_99e52c62-7004-4c8b-8dc2-23541285b4c4__133__98,P_P126N9_99e52c62-7004-4c8b-8dc2-23541285b4c4,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,133,98,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,163,83,extended
final_relax_only,P_P126N9_e0754269-d136-48fc-b413-c67e15d0c3cf__53__83,P_P126N9_e0754269-d136-48fc-b413-c67e15d0c3cf,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,53,83,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,164,84,extended
final_relax_only,P_P126N9_e0754269-d136-48fc-b413-c67e15d0c3cf__97__67,P_P126N9_e0754269-d136-48fc-b413-c67e15d0c3cf,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,97,67,other_basin,different_basin,other_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,165,85,extended
final_relax_only,P_P126N9_ecb3b163-ce50-404d-9fcf-cb7eeacaa170__4__40,P_P126N9_ecb3b163-ce50-404d-9fcf-cb7eeacaa170,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,4,40,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,166,86,extended
final_relax_only,P_P126N9_ecb3b163-ce50-404d-9fcf-cb7eeacaa170__34__70,P_P126N9_ecb3b163-ce50-404d-9fcf-cb7eeacaa170,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,34,70,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,167,87,extended
final_relax_only,P_P126N9_ecb3b163-ce50-404d-9fcf-cb7eeacaa170__90__60,P_P126N9_ecb3b163-ce50-404d-9fcf-cb7eeacaa170,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,90,60,other_basin,different_basin,other_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,168,88,extended
final_relax_only,P_P126N9_ecb3b163-ce50-404d-9fcf-cb7eeacaa170__91__126,P_P126N9_ecb3b163-ce50-404d-9fcf-cb7eeacaa170,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,91,126,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,169,89,extended
final_relax_only,P_P126N9_f83295f4-ef27-40c7-a9f8-1ba8f32138c5__46__76,P_P126N9_f83295f4-ef27-40c7-a9f8-1ba8f32138c5,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,46,76,other_basin,different_basin,other_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,170,90,extended
final_relax_only,P_P126N9_f83295f4-ef27-40c7-a9f8-1ba8f32138c5__112__77,P_P126N9_f83295f4-ef27-40c7-a9f8-1ba8f32138c5,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,112,77,other_basin,different_basin,other_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,171,91,extended
final_relax_only,P_P126N9_4857f4db-c231-4413-ae85-3ebc41741bcc__4__142,P_P126N9_4857f4db-c231-4413-ae85-3ebc41741bcc,P126N9,144,9,9,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,4,142,different_basin,same_basin,different_basin -> same_basin,missing,missing,True,False,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,172,58,extended
final_relax_only,P_P126N9_4857f4db-c231-4413-ae85-3ebc41741bcc__36__72,P_P126N9_4857f4db-c231-4413-ae85-3ebc41741bcc,P126N9,144,9,9,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,36,72,different_basin,same_basin,different_basin -> same_basin,missing,missing,True,False,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,173,59,extended
final_relax_only,P_P126N9_4857f4db-c231-4413-ae85-3ebc41741bcc__75__39,P_P126N9_4857f4db-c231-4413-ae85-3ebc41741bcc,P126N9,144,9,9,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,75,39,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,174,60,extended
final_relax_only,P_P126N9_4857f4db-c231-4413-ae85-3ebc41741bcc__128__26,P_P126N9_4857f4db-c231-4413-ae85-3ebc41741bcc,P126N9,144,9,9,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,128,26,other_basin,different_basin,other_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,175,61,extended
final_relax_only,P_P126N9_4857f4db-c231-4413-ae85-3ebc41741bcc__139__1,P_P126N9_4857f4db-c231-4413-ae85-3ebc41741bcc,P126N9,144,9,9,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,139,1,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,176,62,extended
final_relax_only,P_P126N9_72625443-b1e7-46d4-ae25-d5d00e84ff62__118__16,P_P126N9_72625443-b1e7-46d4-ae25-d5d00e84ff62,P126N9,144,9,9,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,118,16,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,177,63,extended
final_relax_only,P_P126N9_99e52c62-7004-4c8b-8dc2-23541285b4c4__76__40,P_P126N9_99e52c62-7004-4c8b-8dc2-23541285b4c4,P126N9,144,9,9,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,76,40,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,178,64,extended
final_relax_only,P_P126N9_e0754269-d136-48fc-b413-c67e15d0c3cf__53__89,P_P126N9_e0754269-d136-48fc-b413-c67e15d0c3cf,P126N9,144,9,9,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,53,89,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,179,65,extended
final_relax_only,P_P126N9_e0754269-d136-48fc-b413-c67e15d0c3cf__65__101,P_P126N9_e0754269-d136-48fc-b413-c67e15d0c3cf,P126N9,144,9,9,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,65,101,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,180,66,extended
final_relax_only,P_P126N9_ecb3b163-ce50-404d-9fcf-cb7eeacaa170__64__100,P_P126N9_ecb3b163-ce50-404d-9fcf-cb7eeacaa170,P126N9,144,9,9,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,64,100,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,181,67,extended
final_relax_only,P_P126N9_ecb3b163-ce50-404d-9fcf-cb7eeacaa170__90__54,P_P126N9_ecb3b163-ce50-404d-9fcf-cb7eeacaa170,P126N9,144,9,9,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,90,54,same_basin,different_basin,same_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,182,68,extended
final_relax_only,P_P126N9_f83295f4-ef27-40c7-a9f8-1ba8f32138c5__46__82,P_P126N9_f83295f4-ef27-40c7-a9f8-1ba8f32138c5,P126N9,144,9,9,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,46,82,other_basin,different_basin,other_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,183,69,extended
final_relax_only,P_P126N9_f83295f4-ef27-40c7-a9f8-1ba8f32138c5__48__84,P_P126N9_f83295f4-ef27-40c7-a9f8-1ba8f32138c5,P126N9,144,9,9,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,48,84,other_basin,different_basin,other_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,43.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,184,70,extended
final_relax_only,P_P134N5_2fb2dac9-625b-4a58-8d71-1ab73a779346__18__54,P_P134N5_2fb2dac9-625b-4a58-8d71-1ab73a779346,P134N5,144,5,5,test,trap_escape,escape,trap/detrap bottleneck,18,54,same_basin,other_basin,same_basin -> other_basin,missing,missing,False,False,False,False,,,,,,,,,,,25.7,1.5,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,2.0,0.0,,,185,11,extended
final_relax_only,P_P130N5_8b8b7b1a-f34c-489d-88eb-451613270b3d__3__39,P_P130N5_8b8b7b1a-f34c-489d-88eb-451613270b3d,P130N5,144,5,9,test,trap_escape,escape,trap/detrap bottleneck,3,39,same_basin,other_basin,same_basin -> other_basin,missing,missing,False,False,False,False,,,,,,,,,,,25.58,1.5,0.42,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,2.0,0.0,,,186,12,extended
